student_id,age,gender,academic_level,avg_daily_usage_hours,most_used_platform,affects_academic_performance,sleep_hours_per_night,mental_health_score,relationship_status,conflicts_over_social_media,addicted_score,country_name,country_name_std,country_code,gdp_2024,pop_2024,gdp_2023,pop_2023,gdp_latest,pop_latest,sleep_debt,usage_bucket,yoy_gdp_pct,yoy_pop_pct
447,20,Female,Undergraduate,8.0,TikTok,Yes,4.3,5,In Relationship,4,9,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,3.7,Extreme,4.2589103007234,0.9812042343123991
448,22,Male,Graduate,6.8,WhatsApp,Yes,5.4,6,Single,3,7,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,2.5999999999999996,Extreme,2.3999044620948546,0.864228520726634
449,19,Female,Undergraduate,3.3,Instagram,No,8.7,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.0,Moderate,3.265881910250046,0.3356573950363703
450,21,Male,Graduate,4.1,Instagram,Yes,8.1,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Heavy,0.11488145296135578,3.00651260753681
451,20,Female,Undergraduate,3.9,TikTok,Yes,8.0,6,Single,3,7,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,0.0,Moderate,5.335868030817975,0.9498383694352042
452,22,Male,Graduate,2.7,Facebook,No,9.1,8,In Relationship,2,4,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.0,Moderate,4.963749954718434,0.5051327133630809
453,19,Female,Undergraduate,3.6,Instagram,Yes,8.3,7,Single,3,6,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,0.0,Moderate,3.3002305429823706,1.368923807370563
454,21,Male,Graduate,7.1,WhatsApp,Yes,5.2,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.8,Extreme,6.582437452528262,0.894685141511051
455,20,Female,Undergraduate,2.6,Instagram,No,9.2,8,Single,2,4,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.0,Moderate,3.018995158430942,1.6427483375792762
456,22,Male,Graduate,4.2,TikTok,Yes,8.0,6,Single,3,7,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,0.0,Heavy,18.065698592111797,0.2258351253337715
457,19,Female,Undergraduate,8.1,Instagram,Yes,4.2,5,In Relationship,4,9,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,3.8,Extreme,4.2589103007234,0.9812042343123991
458,21,Male,Graduate,6.9,WhatsApp,Yes,5.3,6,Single,3,7,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,2.7,Extreme,2.3999044620948546,0.864228520726634
459,20,Female,Undergraduate,3.2,Instagram,No,8.8,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.0,Moderate,3.265881910250046,0.3356573950363703
460,22,Male,Graduate,4.0,TikTok,Yes,8.2,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Moderate,0.11488145296135578,3.00651260753681
461,19,Female,Undergraduate,3.8,Instagram,Yes,8.1,6,Single,3,7,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,0.0,Moderate,5.335868030817975,0.9498383694352042
462,21,Male,Graduate,2.6,Facebook,No,9.2,8,In Relationship,2,4,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.0,Moderate,4.963749954718434,0.5051327133630809
463,20,Female,Undergraduate,3.5,TikTok,Yes,8.4,7,Single,3,6,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,0.0,Moderate,3.3002305429823706,1.368923807370563
464,22,Male,Graduate,7.2,WhatsApp,Yes,5.1,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.9000000000000004,Extreme,6.582437452528262,0.894685141511051
465,19,Female,Undergraduate,2.5,Instagram,No,9.3,8,Single,2,4,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.0,Moderate,3.018995158430942,1.6427483375792762
466,21,Male,Graduate,4.1,Instagram,Yes,8.1,6,Single,3,7,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,0.0,Heavy,18.065698592111797,0.2258351253337715
467,20,Female,Undergraduate,8.2,TikTok,Yes,4.1,5,In Relationship,4,9,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,3.9000000000000004,Extreme,4.2589103007234,0.9812042343123991
468,22,Male,Graduate,7.0,WhatsApp,Yes,5.2,6,Single,3,7,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,2.8,Extreme,2.3999044620948546,0.864228520726634
469,19,Female,Undergraduate,3.1,Instagram,No,8.9,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.0,Moderate,3.265881910250046,0.3356573950363703
470,21,Male,Graduate,3.9,Instagram,Yes,8.3,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Moderate,0.11488145296135578,3.00651260753681
471,20,Female,Undergraduate,3.7,TikTok,Yes,8.2,6,Single,3,7,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,0.0,Moderate,5.335868030817975,0.9498383694352042
472,22,Male,Graduate,2.5,Facebook,No,9.3,8,In Relationship,2,4,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.0,Moderate,4.963749954718434,0.5051327133630809
473,19,Female,Undergraduate,3.4,Instagram,Yes,8.5,7,Single,3,6,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,0.0,Moderate,3.3002305429823706,1.368923807370563
474,21,Male,Graduate,7.3,WhatsApp,Yes,5.0,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,3.0,Extreme,6.582437452528262,0.894685141511051
475,20,Female,Undergraduate,2.4,Instagram,No,9.4,8,Single,2,4,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.0,Moderate,3.018995158430942,1.6427483375792762
476,22,Male,Graduate,4.0,TikTok,Yes,8.2,6,Single,3,7,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,0.0,Moderate,18.065698592111797,0.2258351253337715
477,19,Female,Undergraduate,8.3,Instagram,Yes,4.0,5,In Relationship,4,9,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,4.0,Extreme,4.2589103007234,0.9812042343123991
478,21,Male,Graduate,7.1,WhatsApp,Yes,5.1,6,Single,3,7,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,2.9000000000000004,Extreme,2.3999044620948546,0.864228520726634
479,20,Female,Undergraduate,3.0,Instagram,No,9.0,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.0,Moderate,3.265881910250046,0.3356573950363703
480,22,Male,Graduate,3.8,TikTok,Yes,8.4,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Moderate,0.11488145296135578,3.00651260753681
481,19,Female,Undergraduate,3.6,Instagram,Yes,8.3,6,Single,3,7,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,0.0,Moderate,5.335868030817975,0.9498383694352042
482,21,Male,Graduate,2.4,Facebook,No,9.4,8,In Relationship,2,4,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.0,Moderate,4.963749954718434,0.5051327133630809
483,20,Female,Undergraduate,3.3,TikTok,Yes,8.6,7,Single,3,6,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,0.0,Moderate,3.3002305429823706,1.368923807370563
484,22,Male,Graduate,7.4,WhatsApp,Yes,4.9,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,3.0999999999999996,Extreme,6.582437452528262,0.894685141511051
485,19,Female,Undergraduate,2.3,Instagram,No,9.5,8,Single,2,4,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.0,Moderate,3.018995158430942,1.6427483375792762
486,21,Male,Graduate,3.9,Instagram,Yes,8.3,6,Single,3,7,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,0.0,Moderate,18.065698592111797,0.2258351253337715
487,20,Female,Undergraduate,8.4,TikTok,Yes,3.9,5,In Relationship,4,9,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,4.1,Extreme,4.2589103007234,0.9812042343123991
488,22,Male,Graduate,7.2,WhatsApp,Yes,5.0,6,Single,3,7,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,3.0,Extreme,2.3999044620948546,0.864228520726634
489,19,Female,Undergraduate,2.9,Instagram,No,9.1,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.0,Moderate,3.265881910250046,0.3356573950363703
490,21,Male,Graduate,3.7,Instagram,Yes,8.5,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Moderate,0.11488145296135578,3.00651260753681
491,20,Female,Undergraduate,3.5,TikTok,Yes,8.4,6,Single,3,7,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,0.0,Moderate,5.335868030817975,0.9498383694352042
492,22,Male,Graduate,2.3,Facebook,No,9.5,8,In Relationship,2,4,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.0,Moderate,4.963749954718434,0.5051327133630809
493,19,Female,Undergraduate,3.2,Instagram,Yes,8.7,7,Single,3,6,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,0.0,Moderate,3.3002305429823706,1.368923807370563
494,21,Male,Graduate,7.5,WhatsApp,Yes,4.8,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,3.2,Extreme,6.582437452528262,0.894685141511051
495,20,Female,Undergraduate,2.2,Instagram,No,9.6,8,Single,2,4,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.0,Moderate,3.018995158430942,1.6427483375792762
496,22,Male,Graduate,3.8,TikTok,Yes,8.4,6,Single,3,7,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,0.0,Moderate,18.065698592111797,0.2258351253337715
497,19,Female,Undergraduate,8.5,Instagram,Yes,3.8,5,In Relationship,4,9,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,4.2,Extreme,4.2589103007234,0.9812042343123991
498,21,Male,Graduate,7.3,WhatsApp,Yes,4.9,6,Single,3,7,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,3.0999999999999996,Extreme,2.3999044620948546,0.864228520726634
499,20,Female,Undergraduate,2.8,Instagram,No,9.2,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.0,Moderate,3.265881910250046,0.3356573950363703
500,22,Male,Graduate,3.6,TikTok,Yes,8.6,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Moderate,0.11488145296135578,3.00651260753681
501,19,Female,Undergraduate,6.2,WhatsApp,Yes,6.3,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.7000000000000002,Extreme,-0.9373508065813312,0.4062901573101986
502,21,Male,Graduate,4.5,WeChat,No,7.8,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.20000000000000018,Heavy,2.7176671355156548,-0.12298771540571768
503,20,Female,Undergraduate,3.8,Instagram,No,8.2,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
504,22,Male,Graduate,4.7,Instagram,Yes,7.5,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.5,Heavy,0.18931176474123879,1.782650142993327
505,19,Female,Undergraduate,5.1,TikTok,Yes,7.0,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.0,Heavy,6.16051854181156,2.014516578208099
506,21,Male,Graduate,5.5,WhatsApp,Yes,6.8,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.2000000000000002,Heavy,4.290094000847698,1.228068497283716
507,20,Female,Undergraduate,6.5,Instagram,Yes,6.5,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,1.5,Extreme,0.6869184623856641,3.750852152058934
508,22,Male,Graduate,4.2,Facebook,No,7.9,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.09999999999999964,Heavy,12.99333029206238,-0.3615578371107886
509,19,Female,Undergraduate,6.8,WhatsApp,Yes,6.0,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.0,Extreme,6.582437452528262,0.894685141511051
510,21,Male,Graduate,4.8,Instagram,Yes,7.4,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.5999999999999996,Heavy,0.11488145296135578,3.00651260753681
511,20,Female,Undergraduate,6.1,Instagram,Yes,6.4,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.5999999999999996,Extreme,-0.9373508065813312,0.4062901573101986
512,22,Male,Graduate,4.4,WeChat,No,7.9,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.09999999999999964,Heavy,2.7176671355156548,-0.12298771540571768
513,19,Female,Undergraduate,3.7,TikTok,No,8.3,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
514,21,Male,Graduate,4.6,Instagram,Yes,7.6,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.40000000000000036,Heavy,0.18931176474123879,1.782650142993327
515,20,Female,Undergraduate,5.2,TikTok,Yes,6.9,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.0999999999999996,Heavy,6.16051854181156,2.014516578208099
516,22,Male,Graduate,5.6,WhatsApp,Yes,6.7,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.2999999999999998,Heavy,4.290094000847698,1.228068497283716
517,19,Female,Undergraduate,6.6,Instagram,Yes,6.4,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,1.5999999999999996,Extreme,0.6869184623856641,3.750852152058934
518,21,Male,Graduate,4.1,Facebook,No,8.0,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.0,Heavy,12.99333029206238,-0.3615578371107886
519,20,Female,Undergraduate,6.9,WhatsApp,Yes,5.9,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.0999999999999996,Extreme,6.582437452528262,0.894685141511051
520,22,Male,Graduate,4.7,TikTok,Yes,7.5,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.5,Heavy,0.11488145296135578,3.00651260753681
521,19,Female,Undergraduate,6.0,WhatsApp,Yes,6.5,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.5,Heavy,-0.9373508065813312,0.4062901573101986
522,21,Male,Graduate,4.3,WeChat,No,8.0,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.0,Heavy,2.7176671355156548,-0.12298771540571768
523,20,Female,Undergraduate,3.6,Instagram,No,8.4,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
524,22,Male,Graduate,4.5,Facebook,Yes,7.7,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.2999999999999998,Heavy,0.18931176474123879,1.782650142993327
525,19,Female,Undergraduate,5.3,TikTok,Yes,6.8,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.2000000000000002,Heavy,6.16051854181156,2.014516578208099
526,21,Male,Graduate,5.7,WhatsApp,Yes,6.6,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.4000000000000004,Heavy,4.290094000847698,1.228068497283716
527,20,Female,Undergraduate,6.7,Instagram,Yes,6.3,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,1.7000000000000002,Extreme,0.6869184623856641,3.750852152058934
528,22,Male,Graduate,4.0,Facebook,No,8.1,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.0,Moderate,12.99333029206238,-0.3615578371107886
529,19,Female,Undergraduate,7.0,WhatsApp,Yes,5.8,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.2,Extreme,6.582437452528262,0.894685141511051
530,21,Male,Graduate,4.6,Instagram,Yes,7.6,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.40000000000000036,Heavy,0.11488145296135578,3.00651260753681
531,20,Female,Undergraduate,5.9,TikTok,Yes,6.6,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.4000000000000004,Heavy,-0.9373508065813312,0.4062901573101986
532,22,Male,Graduate,4.2,WeChat,No,8.1,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.0,Heavy,2.7176671355156548,-0.12298771540571768
533,19,Female,Undergraduate,3.5,Instagram,No,8.5,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
534,21,Male,Graduate,4.4,Facebook,Yes,7.8,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.20000000000000018,Heavy,0.18931176474123879,1.782650142993327
535,20,Female,Undergraduate,5.4,TikTok,Yes,6.7,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.2999999999999998,Heavy,6.16051854181156,2.014516578208099
536,22,Male,Graduate,5.8,WhatsApp,Yes,6.5,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.5,Heavy,4.290094000847698,1.228068497283716
537,19,Female,Undergraduate,6.8,Instagram,Yes,6.2,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,1.7999999999999998,Extreme,0.6869184623856641,3.750852152058934
538,21,Male,Graduate,3.9,Facebook,No,8.2,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.0,Moderate,12.99333029206238,-0.3615578371107886
539,20,Female,Undergraduate,7.1,WhatsApp,Yes,5.7,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.3,Extreme,6.582437452528262,0.894685141511051
540,22,Male,Graduate,4.5,TikTok,Yes,7.7,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.2999999999999998,Heavy,0.11488145296135578,3.00651260753681
541,19,Female,Undergraduate,5.8,WhatsApp,Yes,6.7,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.2999999999999998,Heavy,-0.9373508065813312,0.4062901573101986
542,21,Male,Graduate,4.1,WeChat,No,8.2,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.0,Heavy,2.7176671355156548,-0.12298771540571768
543,20,Female,Undergraduate,3.4,Instagram,No,8.6,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
544,22,Male,Graduate,4.3,Instagram,Yes,7.9,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.09999999999999964,Heavy,0.18931176474123879,1.782650142993327
545,19,Female,Undergraduate,5.5,TikTok,Yes,6.6,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.4000000000000004,Heavy,6.16051854181156,2.014516578208099
546,21,Male,Graduate,5.9,WhatsApp,Yes,6.4,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.5999999999999996,Heavy,4.290094000847698,1.228068497283716
547,20,Female,Undergraduate,6.9,Instagram,Yes,6.1,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,1.9000000000000004,Extreme,0.6869184623856641,3.750852152058934
548,22,Male,Graduate,3.8,Facebook,No,8.3,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.0,Moderate,12.99333029206238,-0.3615578371107886
549,19,Female,Undergraduate,7.2,WhatsApp,Yes,5.6,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.4000000000000004,Extreme,6.582437452528262,0.894685141511051
550,21,Male,Graduate,4.4,Instagram,Yes,7.8,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.20000000000000018,Heavy,0.11488145296135578,3.00651260753681
551,20,Female,Undergraduate,5.7,TikTok,Yes,6.8,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.2000000000000002,Heavy,-0.9373508065813312,0.4062901573101986
552,22,Male,Graduate,4.0,WeChat,No,8.3,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.0,Moderate,2.7176671355156548,-0.12298771540571768
553,19,Female,Undergraduate,3.3,Instagram,No,8.7,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
554,21,Male,Graduate,4.2,Facebook,Yes,8.0,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.0,Heavy,0.18931176474123879,1.782650142993327
555,20,Female,Undergraduate,5.6,TikTok,Yes,6.5,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.5,Heavy,6.16051854181156,2.014516578208099
556,22,Male,Graduate,6.0,WhatsApp,Yes,6.3,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.7000000000000002,Heavy,4.290094000847698,1.228068497283716
557,19,Female,Undergraduate,7.0,Instagram,Yes,6.0,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,2.0,Extreme,0.6869184623856641,3.750852152058934
558,21,Male,Graduate,3.7,Facebook,No,8.4,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.0,Moderate,12.99333029206238,-0.3615578371107886
